time,Sentences
2009-05-26,"['-- I posted it two days ago , in fact -- and it fits well here', ""They want Brooksley Born to say four words , four simple words : `` I told you so . ''"", ""Ah , but she wo n't -- not at legal conferences or dinner parties ."", ""Not even in a quiet moment in her living room , giving her first interview with a major news organization since last fall 's economic collapse ."", ""We 're about to mark the anniversary of the financial meltdown ."", ""But do n't expect to see any clinking of champagne glasses , because except for a handful of prescient -LRB- or lucky -RRB- investors , it 's been a ghastly two years ."", 'Get Wonkbook delivered to your inbox or mobile device every morning .', ""It 's like reading it on the blog , only much more convenient ."", 'Your essential source for the latest news on the intersection of Wall Street and Washington .', 'Get Wonkbook delivered to your inbox or mobile device every morning .', ""It 's like reading it on the blog , only much more convenient ."", 'Your essential source for the latest news on the intersection of Wall Street and Washington .']"
2009-05-27,"['Today , Steve Pearlstein gives these intransigent bureaucrats a name and a face : John Dugan , the comptroller of the currency , who thinks big banks are getting a bad rap these days , and has the gall to argue that they should be celebrated because so few of them have failed -LRB- so few of them have failed , of course , because the government has funneled hundreds of billions of dollars into keeping them alive -RRB- .', 'Sometime this summer , President Obama will have to start thinking about one of the big decisions of his presidency -- whether to reappoint Ben Bernanke as chairman of the Federal Reserve when his term expires next January .', ""The FDIC 's funds come from insurance payments by banks and not from regulatory fees , which could encourage the agency to compete with other regulators for the banks ' business .""]"
2009-05-28,"[""Yesterday , Felix Salmon wrote a post asking `` what use economic history ? ''"", 'What complicates the choice is that the other obvious candidate is Lawrence Summers , the White House economic czar .']"
2009-05-29,"['My guess is that he is interested in formally extending the reach of government licensing -LRB- and its counterpart : regulation -RRB- into securitzation , which he is well aware comprises about 50 % of the credit delivery system in the US today .', ""Congress 's Afterthought , Wall Street 's Trillion Dollars Sen. Christopher J. Dodd -LRB- D-Conn ."", '-RRB- authored the 1991 legislation , which was requested by Wall Street .', '-LRB-']"
2009-05-30,"['The next day , a rumor starts .', ""`` That 's exactly what it 's being used for today . ''"", ""Congress 's Afterthought , Wall Street 's Trillion Dollars Sen. Christopher J. Dodd -LRB- D-Conn ."", '-RRB- authored the 1991 legislation , which was requested by Wall Street .', '-LRB-']"
2009-06-03,"['The nation needs to begin planning now to eventually bring taxes and spending in line , Federal Reserve Chairman Ben S. Bernanke said yesterday , arguing that large budget deficits , if sustained , could deepen the financial crisis and choke off the economy .', 'Bernanke said large deficits threaten financial stability .']"
2009-06-10,"[""The Obama administration named a `` compensation czar '' yesterday to set salaries and bonuses at some of the biggest firms at the heart of the economic crisis , as part of a broader government campaign to reshape pay practices across corporate America ."", ""Treasury Secretary Timothy F. Geithner said yesterday that the administration is not interested in `` capping pay '' or `` setting forth precise prescriptions for how companies should set compensation . ''"", 'Yesterday , officials proposed two pieces of legislation that separately empower shareholders and the Securities and Exchange Commission to exercise more oversight over executive compensation at all publicly traded firms .', ""`` This financial crisis had many significant causes , but executive compensation practices were a contributing factor , '' Geithner said yesterday ."", 'As a result , the administration announced yesterday that most firms receiving federal bailouts will face a limit on bonuses but not on salaries .', 'The response yesterday from industry and business experts varied widely .', 'Kenneth Feinberg will set compensation , including retirement packages , of executives at bailed-out firms .', '-LRB-', 'Joshua Roberts - Bloomberg News']"
2009-06-11,"['-RRB- , chairman of the Senate Banking Committee , yesterday announced his support for the creation of a new agency with broad authority to protect consumers of financial products such as mortgage loans and credit cards .']"
2009-06-15,"['The economic pain felt by ordinary Americans is a daily reminder that , even as we labor toward recovery , we must begin today to build the foundation for a stronger and safer system .', 'Instead , it magnified risks , precipitating an economic contraction that has hurt families and businesses around the world .']"
2009-06-16,"['By Andrew Harrer -- Bloomberg News -RRB- NEW YORK , June 16 --']"
2009-06-17,"['Obama Blueprint Deepens Federal Role in Markets President Obama is expected to unveil the plan to overhaul the financial regulatory system today .', 'President Obama is scheduled to announce the full plan today , ending months of political calibration and internal discussion and dropping the details into an already-heated debate on Capitol Hill .', 'President Obama is set to propose Wednesday a plan to tighten financial regulation , but largely absent from the debate about regulatory reform has been the role of asset managers , which oversee about $ 21 trillion of assets globally for institutional investors such as pension funds , hedge funds and university endowments .', 'Politics , politicians , big business and the economy Primary Documents : Obama on Financial Regulatory Reform Barack Obama gave a speech this afternoon announcing his financial regulatory reform package .', 'So today , my administration is proposing a sweeping overhaul of the financial regulatory system , a transformation on a scale not seen since the reforms that followed the Great Depression .', 'These reforms are also drawing on conversations with regulators , including those I met with this morning , as well as consumer advocates and business leaders , academic experts , and the broader public .', 'So this new agency will change that , building on credit card reforms I signed into law a few weeks ago with the help of many of the members of Congress who are here today .', 'The news came as little surprise yesterday to veteran OTS employees who have endured repeated calls over the years to dissolve the agency and to policymakers who have long set their sights on abolishing it .', ""As word came yesterday that President Obama had put the agency on the chopping block , staffers at the Washington headquarters reacted with a measure of `` gallows humor , '' said one long-time employee , who was not authorized to speak publicly ."", 'President Obama introduced his plan to reform financial regulations yesterday as a key to reviving the economy , setting up an intense battle over the particulars that is likely to rage on Capitol Hill for the rest of the year .', ""The president used his bully pulpit yesterday to argue that the government must intervene against a `` culture of irresponsibility '' that encompasses banks and borrowers , becoming more involved in the markets to create a basis for sustainable growth ."", 'The two congressmen most responsible for the next stage in the process walked side-by-side from the White House yesterday afternoon , carrying the debate to the other end of Pennsylvania Avenue and vowing to return with a final bill by the end of the year .', ""The president 's speech came on the same day that several large financial firms repaid federal aid , underscoring the administration 's transition from fighting a financial crisis to addressing its causes ."", 'Nine banks said yesterday that they had repaid a total of $ 66 billion , including J.P. Morgan Chase , which wired the government $ 25 billion , and Capital One Financial of McLean , which repaid $ 3.6 billion .', 'By Brendan Smialowski -- Bloomberg News -RRB-', ""With BlackRock 's Reach Set to Expand , CEO Defends Money Manager 's Stability Laurence Fink , CEO of BlackRock , left , and Robert Diamond , president of Barclays , held a joint interview in New York ."", 'Get Wonkbook delivered to your inbox or mobile device every morning .', 'Your essential source for the latest news on the intersection of Wall Street and Washington .', 'Born in a Previous Crisis , OTS Faces Extinction', ""`` I think the time has probably come , '' said Ellen Seidman , a Democrat who headed the Office of Thrift Supervision from 1997 to 2001 ."", ""`` I do n't think they did such a great job over the last several years . ''"", 'Legislators , regulators and advocates all welcomed the idea of change , but industry groups already are arguing that elements of the plan will hurt consumers or the broader economy , not to mention financial firms .', 'Opposition is piling up with particular speed against the idea of a new agency with broad powers to protect borrowers and other customers of financial firms , setting up a high-stakes contest between the industry and the White House for the loyalty of a few moderate senators who increasingly hold the balance of power .']"
2009-06-18,"['Congress is scheduled to hold its first hearings on the proposals tomorrow , and interest groups already are ramping up their campaigns .', 'Legislators , regulators and advocates all welcomed the idea of change , but industry groups already are arguing that elements of the plan will hurt consumers or the broader economy , not to mention financial firms .', 'Opposition is piling up with particular speed against the idea of a new agency with broad powers to protect borrowers and other customers of financial firms , setting up a high-stakes contest between the industry and the White House for the loyalty of a few moderate senators who increasingly hold the balance of power .']"
2009-06-24,"['The greatest fear among hedge fund managers and executives , who have seen their industry shrink in the financial crisis , is neither the flight of wealthy investors nor ill-functioning markets but regulation , according to a survey to be released Wednesday .', ""Another Day , a Weaker Dollar The financial crisis has intensified the debate over whether the dollar should remain the world 's dominant currency ."", ""Among respondents , 38 percent said that `` onerous government regulation '' was the biggest threat to the industry , reflecting their anxiety over Washington 's heightened attention to hedge funds and other Wall Street firms involved in the financial crisis .""]"
