time,Sentences
2005-08-25,"[""Today 's high oil price has much to do with increased demand from China and India , and from the Iraq war , but the spadework that has given Opec fresh credibility was put in by Chvez ."", ""Chvez is widely popular today , but for much of his presidency he has been a contested , even a hated figure , arousing widespread discontent within Venezuela 's traditional white elite ."", ""The US is reeling , like imperial Britain after the Boer war - but do n't gloat Thursday 25 August 2005"", ""If Iraqi politicians do finally agree a draft constitution for their country today , only the world 's greatest optimist can believe that it will turn Iraq into a peaceful , stable , democratic federal republic ."", 'China and India are to the United States today what Germany and America were to Britain a hundred years ago .', ""He 's a friend of Fidel Castro , a fierce critic of the war in Iraq , and wants to spread revolutionary fervor throughout South America ."", ""Venezuela 's president , Hugo Ch vez , has long been a thorn in the side of the US - a fact highlighted this week when televangelist Pat Robertson called for his assassination ."", 'Richard Gott on a man at war with the White House Hugo Chvez , the president of Venezuela , is a genial fellow with a good sense of humor and a steely political purpose .']"
2005-08-26,"['None of this is to suggest that the United States will decline and fall tomorrow .', ""Opposing viewpoints of protesters gathered near George Bush 's ranch in Texas ."", 'Photo :', 'Joe Raedle\\/Getty']"
2005-08-27,"['Liberal Democrat home affairs spokesman Mark Oaten last night called on the government to come clean about the link between extremism among British Muslims and anger about Iraq : ` For the government to deny a link between the war in Iraq and dismay among the Muslim community is ridiculous .', 'Despite repeated denials by Number 10 that the war made Britain a target for terrorists , a letter from Michael Jay , the Foreign Office permanent under-secretary , to the cabinet secretary , Sir Andrew Turnbull - obtained by this newspaper - makes the connection clear .']"
2005-08-28,"['For Reuters and many other foreign media organizations in Baghdad the August 28 shooting was further evidence that American troops are out of control .', 'Despite repeated denials by Number 10 that the war made Britain a target for terrorists , a letter from Michael Jay , the Foreign Office permanent under-secretary , to the cabinet secretary , Sir Andrew Turnbull - obtained by this newspaper - makes the connection clear .']"
2005-08-29,"['Monday 29 August 2005 02.36', 'BST', 'Not since the Rumble in the Jungle , when Muhammad Ali fought George Foreman in Kinshasa in 1974 , can there have been such an eagerly anticipated punch-up as the one due to take place in New York in a fortnight .', ""Whatever the parliamentarians in Iraq do to try to prevent total meltdown , their efforts are compromised by the fact that their power grows from the barrel of someone else 's gun ."", 'When George Bush picked up the phone last week to urge the negotiators to sign the constitution , he reminded Iraqis that their representatives - though elected - remain the administrators of his protectorate .']"
2005-08-30,"[""How to stop civil war Nicaragua and South Africa , not the US , should be the inspiration for the people framing Iraq 's constitution Tuesday 30 August 2005 11.05 BST Between the idea and the reality falls the shadow of occupation ."", 'When George Bush picked up the phone last week to urge the negotiators to sign the constitution , he reminded Iraqis that their representatives - though elected - remain the administrators of his protectorate .']"
2005-08-31,"['The corps has long wanted to strengthen some of the levees which have been sinking , and on its website yesterday said it planned to build a further 74 miles of hurricane defences .', 'BST The Louisiana coastline may have been so badly damaged by the hurricane because manmade engineering of the delta has led to erosion of natural defences , according to the American Society of Civil Engineers .']"
2005-09-01,"[""Why city 's defences were down Cuts in spending to raise levees blamed on cost of war in Iraq Thursday 1 September 2005"", 'BST The Louisiana coastline may have been so badly damaged by the hurricane because manmade engineering of the delta has led to erosion of natural defences , according to the American Society of Civil Engineers .', 'With its main levee broken , the evacuated city of New Orleans has become part of the Gulf of Mexico .', 'But the damage wrought by Hurricane Katrina may not entirely be the result of an act of nature .', 'If you want to know what London was like in 1905 , come to Washington in 2005 .']"
2005-09-02,"[""Katrina comes home to roost President Bush is to blame for the scale of the disaster as a result of his administration 's policies and actions Friday 2 September 2005 10.29 BST Biblical in its uncontrolled rage and scope , the storm has left millions of Americans to scavenge for food and shelter , and hundreds reportedly dead ."", ""You do n't have to go very far to hear that refrain in Washington today ."", ""Bulgaria 's new government said yesterday it would withdraw all its 370 troops ."", 'The FBI reports that more than 500 sites have been advertising Katrina relief services , with 300 established last Friday alone .', 'With its main levee broken , the evacuated city of New Orleans has become part of the Gulf of Mexico .', 'But the damage wrought by Hurricane Katrina may not entirely be the result of an act of nature .', 'If you want to know what London was like in 1905 , come to Washington in 2005 .', 'BST', 'The fallout from the Gulf coast disaster could take a heavy political toll on President George Bush , who has been accused by some of fiddling while New Orleans drowns .']"
2005-09-03,"['Saturday 3 September 2005 00.05 BST US allies are quitting Iraq in droves but the coalition of the willing is not quite dead : 40 Estonian soldiers hope their corner of Baghdad will remain forever Baltic .', 'BST']"
2005-09-04,"[""Our hard-pressed sports team are also rounding up reaction to the glorious victory\\/humiliating defeat -LRB- depending on which bit of the UK you 're from -RRB- in last night 's Northern Ireland v England World Cup qualifier ."", ""The comments from Barbara Bush yesterday on how things are `` working very well '' for the `` underprivileged '' survivors of Hurricane Katrina are attracting a lot of interest on blogs today ."", 'Fema boss Michael Brown , in a starched white shirt , briefs President George Bush and other officials on Hurricane Katrina .', 'Jim Watson\\/AFP\\/Getty CVs always get a bit of a polish when you apply for a new job .', 'Even then , their power wanes considerably in their second term as George Bush is finding out .', 'The Iraq war has gnawed away at his popularity while Hurricane Katrina has savaged his reputation as much as it has ravaged New Orleans .']"
2005-09-05,"[""The Federal Emergency Management Agency -LRB- Fema -RRB- director , Michael Brown , who was today taken off the job of overseeing the Hurricane Katrina relief effort amid criticism of his agency 's laggardly response to the disaster , spent most of his working life as a lawyer ."", ""In today 's lead article on Slate , editor at large Jack Shafer argues that the city should not be rebuilt , and being careful to praise its history and people , lists its problems before Katrina hit : the old housing stock , the failing schools , the crime ."", ""Khaled Desouki\\/AFP\\/Getty Today 's presidential election is the first time Egyptians have been able to pick an alternative to their leader , Hosni Mubarak , but few expect to see change , writes David Fickling ."", ""Tony Blair today apologised to Britons caught up in Hurricane Katrina who said they felt `` abandoned '' by by the Foreign Office ."", 'If I knew how dangerous it would be , I might have reconsidered taking the job .', ""But I did n't expect the danger would still be as intense after more than two years ."", ""BST A Sunni Arab teenager who died saving Shias during last week 's stampede disaster in Baghdad has been hailed as a hero whose sacrifice should unify Iraq ."", 'Fema boss Michael Brown , in a starched white shirt , briefs President George Bush and other officials on Hurricane Katrina .', 'Jim Watson\\/AFP\\/Getty CVs always get a bit of a polish when you apply for a new job .', 'The Iraq war has gnawed away at his popularity while Hurricane Katrina has savaged his reputation as much as it has ravaged New Orleans .']"
2005-09-06,['BST A soldier stands guard as a fire burns near downtown New Orleans .']
2005-09-07,"['Rebuilding may cost as much as war in Iraq New Orleans Roads , sewers and pipes will have to be replaced as draining of city reveals huge task Wednesday 7 September 2005 00.21', 'BST A soldier stands guard as a fire burns near downtown New Orleans .']"
2005-09-11,"['It emerges in the wake of 11 September and the invasions of Afghanistan and Iraq , and more or less reflects that state of permanent war imagined by George Orwell , waged by a single authoritarian superpower .', 'The only way our enemies can succeed is if we forget the lessons of September 11 , if we abandon the Iraqi people to men like Zarqawi and if we yield the future of the Middle East to men like bin Laden .', ""We 're talking about like how much money we 're putting into Iraq , '' said Mr Kaufman , who worked on the clean-up of New York after the terrorist attacks of September 11 ."", 'The two rhetorical heavyweights clashed in a rousing debate on Iraq in New York , both landing painful political blows among the insults , although Mr Galloway , Respect MP for Bethnal Green and Bow , came unstuck when he referred to the September 11 attacks .', 'But Mr Galloway hit the wrong note with his comments on September 11 .', 'Journalists believe recent deaths and injuries among their number based in Iraq show US troops are getting out of control', 'It was a routine assignment that , like too many in Iraq , went wrong .', 'Tipped off that police had clashed with gunmen in western Baghdad , the Reuters news agency dispatched Haider Kadhem , a cameraman , and Waleed Khaled , a soundman , to the scene .']"
2005-09-14,"[""George Galloway , the British MP and anti-war campaigner , was labeled a `` disgrace '' last night by pro-war journalist Christopher Hitchens , who was himself branded by Mr Galloway as a `` slug '' leaving a `` trail of slime '' ."", ""For when historians come to judge Wednesday 's event the first question they might ask is why in a city the size of New York , two British polemicists were needed to conduct it ."", 'On Wednesday the driver of a van , pretending to seek day labourers , called men to his vehicle .', ""Mr Hitchens , the British Vanity Fair columnist who has strayed from his left-wing roots , began by imagining what would have happened had the policies of the `` so-called anti-war movement '' been followed over the last 15 years .""]"
2005-09-15,"['On Thursday night , Trudeau and I had an email exchange .', ""Mr Hitchens , the British Vanity Fair columnist who has strayed from his left-wing roots , began by imagining what would have happened had the policies of the `` so-called anti-war movement '' been followed over the last 15 years ."", ""A scene from Mike Mackey 's Liberality for All ."", 'Photograph :', 'Mike Mackey\\/ACC', 'BST', 'Like a boxer bigging himself up before a fight , George Galloway said that he was not in the slightest bit nervous about his forthcoming debate with Christopher Hitchens on whether the Iraq war was justified and necessary .', ""We must not be blackmailed by Merkel 's neoliberal gang Schr der 's government has made mistakes , but it is on the side of the disadvantaged and kept us out of an illegal war As hard as it will be to achieve this result in the German elections"", ', I none the less make the case for the Social Democrat and Green coalition to continue in government under the chancellor , Gerhard Schrder , and the foreign minister , Joschka Fischer .', 'Both have the courage to undertake difficult reforms ; both have demonstrated responsible behavior in the face of crises .']"
2005-09-16,"['Friday 16 September 2005 11.24', 'This article appeared on p33 of the Main section section of the Guardian on 03.04 BST on Friday 16 September 2005', 'BST', 'Like a boxer bigging himself up before a fight , George Galloway said that he was not in the slightest bit nervous about his forthcoming debate with Christopher Hitchens on whether the Iraq war was justified and necessary .', ""We must not be blackmailed by Merkel 's neoliberal gang Schr der 's government has made mistakes , but it is on the side of the disadvantaged and kept us out of an illegal war As hard as it will be to achieve this result in the German elections"", ', I none the less make the case for the Social Democrat and Green coalition to continue in government under the chancellor , Gerhard Schrder , and the foreign minister , Joschka Fischer .', 'Both have the courage to undertake difficult reforms ; both have demonstrated responsible behavior in the face of crises .']"
2005-09-17,"[""It was followed by yesterday 's toll of 30 people killed and 38 wounded in a car bombing in Nahrwan , around 30 miles from Baghdad ."", ""Tony Blair has denounced the BBC 's coverage of Hurricane Katrina as ` full of hatred of America ' and ` gloating ' at the country 's plight , it was reported yesterday ."", ""Blair 's reported comments were strongly criticised last night by Martin Bell , the former BBC war correspondent and former MP ."", ""Lewis Lapham 's collection of journalism , Theater of War , shows he was right about Bush , the ` war on terror ' and Iraq ."", ""Al-Qaeda 's slaughter has one aim : civil war 150 died in one day in Baghdad - and Iraqis , not foreign fighters , are now the insurgency 's keenest recruits ."", 'Blair allegedly made the remarks privately to Rupert Murdoch , chairman and chief executive of News Corporation , which owns the rival Sky News .', 'New Yorkers queued around the block to see two British political heavyweights - writer Christopher Hitchens and MP George Galloway - square up over the war in Iraq .', 'Andrew Anthony flew to america to take them both on ...', 'Outside the Mason Hall in Gramercy Park , Manhattan , a long line of people stretched around the block as they queued for the sold-out showdown between Christopher Hitchens , the English journalist and essayist domiciled in America , and George Galloway , the Respect MP for Bethnal Green and Bow .']"
2005-09-18,"['The comments threatened a new rift between the government and the BBC following the Andrew Gilligan affair over events leading to the Iraq war and recent criticisms of ministers Today presenter John Humphrys , which were controversially leaked to the press .', ""I thought the President would appreciate to know , ' he told the dictator to his face , ` that even today , three years after the war , I still meet families who are calling their new-born sons Saddam ."", 'Of course , many people surveying the instability of Iraq today do indeed question the wisdom of the intervention .', 'Hitchens says that he no longer has any political allegiances , and something he mentioned just before we parted - after a 4am finish at his downtown apartment - seemed to point to where the chasm had opened up between himself and his opponents .', 'These were prepared insults that may have pleased a section of the crowd but said nothing about the situation in Iraq today , much less the situation under Saddam .', ""Lewis Lapham 's collection of journalism , Theater of War , shows he was right about Bush , the ` war on terror ' and Iraq ."", ""Being right is n't enough , says Peter Preston"", ""Here , in 20 graceful , witty , prophetic essays , is everything that 's good about American journalism -LRB- and a rich slice of American society , too -RRB- ."", ""Al-Qaeda 's slaughter has one aim : civil war 150 died in one day in Baghdad - and Iraqis , not foreign fighters , are now the insurgency 's keenest recruits ."", 'New Yorkers queued around the block to see two British political heavyweights - writer Christopher Hitchens and MP George Galloway - square up over the war in Iraq .', 'Andrew Anthony flew to america to take them both on ...', 'Outside the Mason Hall in Gramercy Park , Manhattan , a long line of people stretched around the block as they queued for the sold-out showdown between Christopher Hitchens , the English journalist and essayist domiciled in America , and George Galloway , the Respect MP for Bethnal Green and Bow .', 'When Doonesbury was dropped from G2 , hundreds of enraged fans were quick to point out our mistake .']"
2005-09-19,"[""Tomorrow in Chicago he is speaking with Jane Fonda , a partnership that was organised , much to Hitchens 's amusement , by Eve Ensler , author of The Vagina Monologues"", 'letters@guardian.co.uk If you need help using the site : userhelp@guardian.co.uk Call the main Guardian and Observer switchboard : This article appeared on p8 of the G2 section of the Guardian on 15.16 BST on Monday 19 September 2005', 'When Doonesbury was dropped from G2 , hundreds of enraged fans were quick to point out our mistake .', 'To celebrate its return , lifelong fan Linda Grant explains what the fuss is about , and talks to its creator Garry Trudeau', ""` It would be a disservice to Mr Mitchell and his character to prejudge the man , but everything known to date could lead one to conclude he 's guilty ."", 'Tony Blair : a modern-day bogeyman ?', 'Photo :', ""Martin Argles The tail-slicing farmer 's wife and Muffet-scaring spider have been joined in the panoply of brutal nursery rhyme figures by a new bogeyman - Tony Blair .""]"
2005-09-22,"[""Medical researchers yesterday hailed the work as a `` tour de force '' , but critics accused the team of pushing the boundaries of genetic manipulation too far and blurring the distinction of what was biologically human ."", 'Studies will help scientists tease out problem genes Critics say boundaries being pushed too far Scientists have successfully transplanted human chromosomes into mice , a first that promises to transform medical research into the genetic causes of disease .']"
2005-09-23,"['Elizabeth Fisher at the Institute of Neurology and Victor Tybulewicz at the National Institute for Medical Research in London spent 13 years perfecting the technique which is reported in the journal Science today .', 'Play for today : Hair at the Gate Theatre .', 'Studies will help scientists tease out problem genes Critics say boundaries being pushed too far Scientists have successfully transplanted human chromosomes into mice , a first that promises to transform medical research into the genetic causes of disease .', ""Tristram Kenton Hair was the incarnation of the 60s `` American Tribal Love Rock Musical '' that joyously celebrated a way of life and that in 1968 famously became the first show to benefit from the demise of theatrical censorship .""]"
2005-09-24,['The document being drawn up by the British government and the US will be presented to the Iraqi parliament in October and will spark fresh controversy over how long British troops will stay in the country .']
2005-09-27,"[""September 27 : Tony Blair and Gordon Brown were again at odds last night over the timing of the `` orderly transition '' which will see the Labor leadership and the premiership pass between the two men ."", 'It is a site for trophy pictures , originally a place where men could trade pornographic pictures of women they knew .']"
2005-09-28,"[""letters@guardian.co.uk If you need help using the site : userhelp@guardian.co.uk Call the main Guardian and Observer switchboard : Scott Ritter on failed CIA plot to overthrow the Saddam Hussein 's regime using UN weapons inspection This article appeared on p8 of the G2 section of the Guardian on 01.25 BST on Wednesday 28 September 2005"", 'You will say it was an accident that two men were viciously bundled from the conference hall on Wednesday .', ""Scott Ritter was the former US marine captain tasked with finding Saddam Hussein 's weapons ."", ""Now , in this first detailed account , he reveals how the CIA plotted to use a UN weapons inspection to overthrow the Iraqi regime - and how fiasco turned to tragedy when it failed ` This is big , Scott , '' Moshe Ponkovsky said ."", 'It is a site for trophy pictures , originally a place where men could trade pornographic pictures of women they knew .']"
2005-09-30,"['Still , when the army finishes its financial year on 30 September it is expected to be 7,000 short of its 80,000 recruiting goal .', 'Yet , for once , conference time is also textual analysis time - the weeks when scriptwriters toil , leaders rehearse frenetically and subtle phrasings seem to matter .']"
2005-10-03,"[""you do n't target civilians ' Brian Whitaker on a new Human Rights Watch report examining the aims and methods of the insurgency in Iraq Monday 3 October 2005 14.34 BST Aisha Gadafy , the daughter of the Libyan leader , declared her support for insurgents in Iraq last week ."", 'These tactics are challenged in a report issued today by Human Rights Watch , which accuses the insurgents of war crimes .', ""The TV series , which starts on Monday , charts recent attempts to bring peace to the Middle East , from the former US president Bill Clinton 's peace talks in 1999 - 2000 , to Israel 's withdrawal from the Gaza Strip this year ."", 'Opening a conference on human rights in Tripoli , she said : `` Freedom is taken by force and not granted , and the rights of people are taken by their own hands ...', 'Marc Garlasco is the senior military analyst at Human Rights Watch -LRB-', ""A small amount of the disease agent Francisella tularensis , or `` rabbit fever '' , was detected on Washington DC 's national mall during recent Iraq war protests .""]"
2005-10-05,"['letters@guardian.co.uk If you need help using the site : userhelp@guardian.co.uk Call the main Guardian and Observer switchboard : This article appeared on p32 of the Main section section of the Guardian on 00.43 BST on Wednesday 5 October 2005 The latest news and comment from our team of reporters , writers and editors in the US Auto update every minute On | Off Busfield : `` Beagles come in 2 sizes 13 inch and 15 inch .', 'It eventually spent 13 years on the New York Times bestseller list to create a paperback record , sold 10 million copies worldwide and was translated into more than 20 languages .', 'Having found the funny side of the Holocaust in Life is Beautiful , his latest film sees him on a comic love quest through war-torn contemporary Iraq .']"
2005-10-06,"[""Mr Shaath 's comments came as Mr Bush delivered a speech yesterday aimed at bolstering US support for the Iraq war ."", ""A spokesman for Mr Bush , Scott McClellan , said the claims , to be broadcast in a TV documentary later this month , were `` absurd '' ."", ""George Bush : ` God told me to end the tyranny in Iraq ' President told Palestinians God also talked to him about Middle East peace George Bush believes he is on a mission from God , according to the politician Nabil Shaath .""]"
2005-10-07,"['Friday 7 October 2005 09.49', 'BST A senior White House official has denied that the US president , George Bush , said God ordered him to invade Afghanistan and Iraq .', ""A spokesman for Mr Bush , Scott McClellan , said the claims , to be broadcast in a TV documentary later this month , were `` absurd '' ."", ""George Bush : ` God told me to end the tyranny in Iraq ' President told Palestinians God also talked to him about Middle East peace George Bush believes he is on a mission from God , according to the politician Nabil Shaath ."", 'Photograph :', 'Charles Dharapak\\/AP George Bush has claimed he was on a mission from God when he launched the invasions of Afghanistan and Iraq , according to a senior Palestinian politician in an interview to be broadcast by the BBC later this month .']"
2005-10-09,"['Before a single fact on the motives of the killers was available , the Independent on Sunday declared : ` There can be little doubt that the bombs in Bali are linked to issues surrounding the war .', 'Liberals will blame anybody else for atrocities rather than accuse murderous Islamic terrorists There are plenty of signs that Paris could be next .', 'French intelligence agents found a message on an Arabic website from the Salafist Group for Preaching and Combat , a demented Algerian outfit which is close to al-Qaeda .', ""France was ` our first enemy ' , the terrorists said .""]"
2005-10-10,"['By the next day , it was clear that Islamists , not Basques , had attacked Madrid .', ""' I was a woman in a warrior 's world ' General Janis Karpinski was commander of Abu Ghraib prison when the abuse scandal erupted ."", 'In a memoir out this week she reveals her fury at being made the scapegoat I rarely fell asleep in Baghdad .', 'I would collapse on my bunk , pass out from the heat for a few hours , then drag myself out for a pre-dawn run , while it was still only 27C-32C .']"
2005-10-12,"[""Extracted from One Woman 's Army by Janis Karpinski , published by Miramax Books tomorrow ."", 'But in that black and white universe , where do you put Josh Rushing ?', 'Rushing is a blue-eyed son of Texas , a marine for all his adult life whose clean-cut friendly charm made him the ideal public face for the US military during the Iraq invasion .']"
2005-10-15,"[""`` We hoped this day would never come , '' said Saleh al-Mutlak , a leading Sunni politician .""]"
2005-10-16,"[""The Sunday Telegraph warned last weekend that the UN had a last chance to avert war with Iran and , at a meeting in London last week , the US ambassador to the UN , John Bolton , expressed his regret that any failure by the UN security council to deal with Iran would damage the security council 's relevance , implying that the US would solve the problem on its own .""]"
2005-10-17,"[""UK attacks presence at conference on hunger PM and Bush likened to Axis leaders over Iraq war Britain expressed outrage yesterday after Robert Mugabe took advantage of a United Nations ceremony in Rome to compare Tony Blair to Italy 's wartime dictator , Benito Mussolini ."", 'Are we going to war with Iran ?', ""Departing from his prepared text at the 60th anniversary celebrations of the UN 's biggest agency , the Food and Agriculture Organisation , the Zimbabwean leader described the prime minister and the US president , George Bush , as `` international terrorists '' ."", ""He also denounced their invasion of Iraq , saying they were `` the two unholy men of our millennium who , in the same way as Hitler and Mussolini formed -LRB- an -RRB- unholy alliance , formed an alliance to attack an innocent country '' .""]"
2005-10-18,"['Dan Plesch evaluates the evidence pointing towards a new conflict in the Middle East Tuesday 18 October 2005 12.01 BST', 'Are we going to war with Iran ?', ""Departing from his prepared text at the 60th anniversary celebrations of the UN 's biggest agency , the Food and Agriculture Organisation , the Zimbabwean leader described the prime minister and the US president , George Bush , as `` international terrorists '' ."", ""He also denounced their invasion of Iraq , saying they were `` the two unholy men of our millennium who , in the same way as Hitler and Mussolini formed -LRB- an -RRB- unholy alliance , formed an alliance to attack an innocent country '' ."", 'He may also face charges in relation to other alleged atrocities committed in the country , as detailed in the following reports from the Guardian archive .', '1974 : At least five Shia religious leaders are killed and possibly dozens more .', 'The first Saddam trial will focus on the 143 villagers of Dujail , killed in 1982 after a failed assassination attempt -LRB- scroll down to read more -RRB- .', 'Dujail was bombed from the air , its palm trees and orange groves razed and thousands of men , women and children were arrested .']"
2005-10-19,"['Wednesday 19 October 2005 18.57 BST Former Iraqi president Saddam Hussein goes on trial in Baghdad today charged with killing 148 people in Dujail following an assassination attempt on him during a visit to the village .', ""The Guardian 's Iraq correspondent , Rory Carroll , was last night missing after being kidnapped by gunmen in Baghdad ."", 'He may also face charges in relation to other alleged atrocities committed in the country , as detailed in the following reports from the Guardian archive .', 'The first Saddam trial will focus on the 143 villagers of Dujail , killed in 1982 after a failed assassination attempt -LRB- scroll down to read more -RRB- .', 'Dujail was bombed from the air , its palm trees and orange groves razed and thousands of men , women and children were arrested .', ""Carroll , 33 , an experienced foreign correspondent , had been conducting an interview in the city with a victim of Saddam Hussein 's regime .""]"
2005-10-20,"[""He had been preparing an article for today 's paper on the opening of the former dictator 's trial yesterday ."", ""We urge those holding him to release him swiftly - for the sake of his family and for the sake of anyone who believes the world needs to be kept fully informed about events in Iraq today . ''"", ""Carroll , 33 , an experienced foreign correspondent , had been conducting an interview in the city with a victim of Saddam Hussein 's regime ."", 'The Guardian profile : Lord Steyn', ""He 's woven the Human Rights Act into our legal system ."", 'He has a terrier-like tenacity and the courage of a lion Free from judicial shackles , the retired law lord is speaking his mind as the new chairman of Justice', 'Downing Street earlier said the legislation would have been impractical .', ""After four hours of debate , the bill was `` talked out '' by Commons leader Geoff Hoon , meaning there will not be a vote on whether to refer it to the committee stage , the next step in a bill 's progress .""]"
2005-10-21,"[""After four hours of debate , the bill was `` talked out '' by Commons leader Geoff Hoon , meaning there will not be a vote on whether to refer it to the committee stage , the next step in a bill 's progress .""]"
2005-10-24,"['An assistant to Mr Galloway , Ron McKay , who sat beside him at the Senate hearing , said last night that the MP was prepared to fly to Washington again to face the new allegations .']"
2005-10-25,"['Elaina Morton is not listed as one of the 2,000 Americans now confirmed killed in Iraq since the start of the war , but she might as well be .']"
2005-10-26,"[""`` If such an allegation has been made , George denies it absolutely and is ready to fly to the US tomorrow if Coleman brings these charges and it will all be sorted in court , '' he said ."", 'Elaina Morton is not listed as one of the 2,000 Americans now confirmed killed in Iraq since the start of the war , but she might as well be .', ""In US military parlance the 23-year-old lab technician from Kansas would have been referred to as a `` surviving spouse '' ."", 'But three months after her husband , Staff Sergeant Benjamin Morton , was killed by insurgents in Mosul , Elaina picked up a gun and shot herself .', 'Abu Theeb is the leader of a band of Sunni insurgents that preys on US targets north of Baghdad .', 'Last week he openly defied al-Qaida in Iraq by actively supporting the referendum .', 'Ghaith Abdul-Ahad spent five days with him - and uncovered evidence of a growing split in the insurgency Abu Theeb is a tall , handsome , well-built man with a thin beard and thick eyebrows .']"
2005-10-28,"['The school was to be a polling center the next day .', 'At one point , Abu Theeb grabbed a piece of paper and drew a sketch of the school , marking out where his men should be posted the next day .', ""`` You will be the commander tomorrow , '' he said ."", ""The next day , America and the authorities were crowing about how well the referendum had gone ; yesterday - after a `` yes '' vote had been returned - leading Sunni politicians accused the Shia in the south of stuffing ballot boxes .""]"
2005-11-01,['Families of a handful of the 52 men and women who died are understood to be planning to stay away because they feel overwhelmed by anger .']
2005-11-03,"[""Lewis `` Scooter '' Libby , the vice presidential adviser who helped build the US case for the Iraq war , stood before a judge yesterday , then had his fingerprints and mugshot taken as a long-simmering intelligence leak scandal arrived in court ."", 'Case will delve deeply into argument for Iraq war Vice president likely to be called as witness']"
2005-11-04,"['The four bombers drove into Jordan from Iraq on November 4 , five days before the attacks , and rented an apartment in western Amman .', 'Case will delve deeply into argument for Iraq war Vice president likely to be called as witness', 'Mr Libby pleaded not guilty to five counts in total , including lying to a grand jury , making false statements to federal investigators , and obstruction of justice .']"
2005-11-05,['`` We rented a car and entered the hotel on November 5 .']
2005-11-07,"[""One of Sir Christopher 's main charges is that Mr Blair failed to puncture the US administration 's belief that it would be `` sweetness and light in Iraq '' after the war , and the descent of Iraq into chaos today is , in part , a result of this ."", ""Sir Christopher , highly critical of Mr Blair 's performance in the run-up to the war , argues the prime minister and his team were `` seduced '' by the proximity and glamour of US power and reluctant to negotiate conditions with George Bush for Britain 's support for the war ."", 'He says Mr Blair failed to exploit his enormous leverage with Mr Bush not only to secure a precious delay but to plan for postwar Iraq .']"
2005-11-08,"['On November 8 , 10,000 US troops , supported by 2,000 Iraqi recruits , equipped with artillery and tanks , supported from the air by bombers and helicopter gunships , blasted their way into a city the size of Leicester .', 'The reporting of the Iraqi death toll - both in its scale and account of who is doing the killing - is profoundly dishonest']"
2005-11-09,"['If you need help using the site : userhelp@guardian.co.uk Call the main Guardian and Observer switchboard : This article appeared on p37 of the Main section section of the Guardian on 00.02 GMT on Wednesday 9 November 2005', 'The youngest son in a family with a communist background , he was often seriously ill as a child , but always struggled back using his musical skills to overcome difficulties .']"
2005-11-10,"[""Mr Eustis 's medal eventually arrived in the post last Thursday Gary Haran Doyle , 34 , from Earlsfield in London , was a Lance Corporal working as a mechanic in the TA ."", 'Confronted with the new evidence , on Thursday it changed its position .', 'The mood was set by Lt Col Gary Brandl : `` The enemy has got a face .', 'Mendes is as slick and meretricious here in Desert Storm as he was in the suburbs of American Beauty and among the reach-me-down neo-noir cliches of Road to Perdition , but I congratulate him for taking on his big-budget predecessors like a new fish in the jailhouse preemptively stomping the wing daddies .']"
2005-11-11,"['the TA training and mobilisation center in Nottingham -RRB- on the Friday .', 'I boarded an aircraft at 1am in Basra , landed in the UK at 8.30 am British time and got chucked up to Chilwell .', ""By 6pm they said , `` that 's it lads , you can go '' ."", ""`` Just last weekend , I read a whole sentence , in an editorial in one of the Irish Sundays , that I 'd used the Friday before . ''"", ""Ten days ago , he was in the Oval Office where George Bush -LRB- `` appreciative and knowledgeable '' -RRB- awarded him the National Humanities Medal ."", ""Judging by Jarhead , Sam Mendes 's film about the first Gulf war , the American war movie is n't growing up much ."", ""But it is adapting to the times You can tell Sam Mendes 's Jarhead is self-conscious by the number of nervous references it makes to several of older and better war movies ."", 'Mendes is as slick and meretricious here in Desert Storm as he was in the suburbs of American Beauty and among the reach-me-down neo-noir cliches of Road to Perdition , but I congratulate him for taking on his big-budget predecessors like a new fish in the jailhouse preemptively stomping the wing daddies .', 'Amman Support for US brings a booming economy Bombings wreck image of safe haven from Iraq', 'The bars are filled with tattooed ex-soldiers , young former officers and eastern European prostitutes .', 'The men talk of the Iraq where they work for private security firms , and the women try to offer them an expensive escape .']"
2005-11-13,"[""Appearing on Jordanian television last night the woman , 35 , described how she had traveled from Iraq to Jordan to play her part in last Wednesday 's triple suicide attack on three Amman hotels that left 57 dead and more than 90 wounded ."", 'Once her belt had failed to detonate as she stood among a crowd of wedding guests , however , she fled to an apartment in Amman , where she was arrested yesterday morning .', ""The Mail on Sunday 's fulminator-in-chief , tells James Silver why polemicists are so important , what he really thinks about David Cameron - and how he is proud of his foes but does not like being called bonkers Britain , as depicted by the Mail on Sunday 's fulminator-in-chief , Peter Hitchens , appears at times to stand on the brink of apocalypse ."", 'This picture from Jordanian state-run TV shows Sajida al-Rishawi confessing to her failed attempt to set off an explosives belt inside one of the three Amman hotels .', 'In her black coat and white headscarf , Sajida al-Rishawi looked like many other Arab women .', 'Corporal Roger Eustis , 47 , a civilian working for the MoD , was compulsorily mobilised for Operation Telic 1 , the invasion of Iraq in January 2003 , and demobilised in September that year .', ""I left because my missus did n't want me to be in the TA any more .""]"
